iid_pid,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field,field_cd,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
5749,379,1,Femme,1,2,15,19,7,7.0,13,5,401.0,0,"0,36",1,31.0,2.0,35,0,25,20,0,20,0,3.0,6.0,7.0,6.0,6.0,,38+,"Business, Media",8.0,2.0,4.0,6.0,"NYC, San Francisco","95,695",31809.0,2.0,7.0,2.0,Media Marketing/Entrepreneurship,Finance/Marketing,4.0,4.0,6.0,7.0,8.0,8.0,7.0,2.0,2.0,6.0,7.0,7.0,9.0,6.0,6.0,3.0,5.0,5.0,,15.0,15.0,20.0,15.0,15.0,20.0
5748,379,1,Femme,1,2,15,19,7,7.0,16,4,400.0,1,"0,35",1,26.0,2.0,70,5,20,3,1,1,1,4.0,5.0,7.0,7.0,6.0,10.0,38+,"Business, Media",8.0,2.0,4.0,6.0,"NYC, San Francisco","95,695",31809.0,2.0,7.0,2.0,Media Marketing/Entrepreneurship,Finance/Marketing,4.0,4.0,6.0,7.0,8.0,8.0,7.0,2.0,2.0,6.0,7.0,7.0,9.0,6.0,6.0,3.0,5.0,5.0,,15.0,15.0,20.0,15.0,15.0,20.0
5747,379,1,Femme,1,2,15,19,7,7.0,18,3,399.0,0,"0,46",1,29.0,2.0,25,10,20,20,10,15,0,,,,,,,38+,"Business, Media",8.0,2.0,4.0,6.0,"NYC, San Francisco","95,695",31809.0,2.0,7.0,2.0,Media Marketing/Entrepreneurship,Finance/Marketing,4.0,4.0,6.0,7.0,8.0,8.0,7.0,2.0,2.0,6.0,7.0,7.0,9.0,6.0,6.0,3.0,5.0,5.0,,15.0,15.0,20.0,15.0,15.0,20.0
5746,379,1,Femme,1,2,15,19,7,7.0,14,2,398.0,0,"0,22",1,29.0,2.0,45,10,10,30,0,5,0,,,,,,,38+,"Business, Media",8.0,2.0,4.0,6.0,"NYC, San Francisco","95,695",31809.0,2.0,7.0,2.0,Media Marketing/Entrepreneurship,Finance/Marketing,4.0,4.0,6.0,7.0,8.0,8.0,7.0,2.0,2.0,6.0,7.0,7.0,9.0,6.0,6.0,3.0,5.0,5.0,,15.0,15.0,20.0,15.0,15.0,20.0
5745,379,1,Femme,1,2,15,19,7,7.0,4,1,397.0,0,"0,36",1,24.0,2.0,20,21,21,22,6,10,1,8.0,8.0,8.0,9.0,9.0,7.0,38+,"Business, Media",8.0,2.0,4.0,6.0,"NYC, San Francisco","95,695",31809.0,2.0,7.0,2.0,Media Marketing/Entrepreneurship,Finance/Marketing,4.0,4.0,6.0,7.0,8.0,8.0,7.0,2.0,2.0,6.0,7.0,7.0,9.0,6.0,6.0,3.0,5.0,5.0,,15.0,15.0,20.0,15.0,15.0,20.0
5744,378,18,Homme,36,2,14,20,1,1.0,14,20,360.0,0,"-0,26",0,24.0,6.0,20,30,10,10,10,20,1,6.0,7.0,7.0,6.0,6.0,5.0,[28-32],MBA,8.0,2.0,3.0,2.0,Wisconsin,"53,012",42897.0,6.0,5.0,2.0,Finance Related,Finance/Marketing,9.0,5.0,10.0,5.0,4.0,4.0,2.0,1.0,8.0,7.0,3.0,3.0,8.0,5.0,8.0,5.0,2.0,6.0,,25.0,15.0,20.0,20.0,10.0,10.0
5743,378,18,Homme,36,2,14,20,15,15.0,8,19,359.0,0,"-0,18",1,26.0,2.0,9,17,23,15,14,22,0,6.0,5.0,7.0,,2.0,1.0,[28-32],MBA,8.0,2.0,3.0,2.0,Wisconsin,"53,012",42897.0,6.0,5.0,2.0,Finance Related,Finance/Marketing,9.0,5.0,10.0,5.0,4.0,4.0,2.0,1.0,8.0,7.0,3.0,3.0,8.0,5.0,8.0,5.0,2.0,6.0,,25.0,15.0,20.0,20.0,10.0,10.0
5742,378,18,Homme,36,2,14,20,18,18.0,11,18,358.0,0,"0,52",0,26.0,4.0,20,10,25,25,10,10,0,7.0,7.0,7.0,6.0,7.0,6.0,[28-32],MBA,8.0,2.0,3.0,2.0,Wisconsin,"53,012",42897.0,6.0,5.0,2.0,Finance Related,Finance/Marketing,9.0,5.0,10.0,5.0,4.0,4.0,2.0,1.0,8.0,7.0,3.0,3.0,8.0,5.0,8.0,5.0,2.0,6.0,,25.0,15.0,20.0,20.0,10.0,10.0
5741,378,18,Homme,36,2,14,20,6,6.0,19,17,357.0,0,"0,1",0,27.0,4.0,15,20,20,20,20,5,0,5.0,7.0,6.0,2.0,2.0,2.0,[28-32],MBA,8.0,2.0,3.0,2.0,Wisconsin,"53,012",42897.0,6.0,5.0,2.0,Finance Related,Finance/Marketing,9.0,5.0,10.0,5.0,4.0,4.0,2.0,1.0,8.0,7.0,3.0,3.0,8.0,5.0,8.0,5.0,2.0,6.0,,25.0,15.0,20.0,20.0,10.0,10.0
5740,378,18,Homme,36,2,14,20,4,4.0,17,16,356.0,0,"0,46",1,27.0,2.0,15,25,20,20,0,20,0,,,,,,,[28-32],MBA,8.0,2.0,3.0,2.0,Wisconsin,"53,012",42897.0,6.0,5.0,2.0,Finance Related,Finance/Marketing,9.0,5.0,10.0,5.0,4.0,4.0,2.0,1.0,8.0,7.0,3.0,3.0,8.0,5.0,8.0,5.0,2.0,6.0,,25.0,15.0,20.0,20.0,10.0,10.0
5739,378,18,Homme,36,2,14,20,20,20.0,13,15,355.0,0,"0,52",1,24.0,2.0,50,20,10,5,10,5,0,7.0,6.0,6.0,5.0,6.0,5.0,[28-32],MBA,8.0,2.0,3.0,2.0,Wisconsin,"53,012",42897.0,6.0,5.0,2.0,Finance Related,Finance/Marketing,9.0,5.0,10.0,5.0,4.0,4.0,2.0,1.0,8.0,7.0,3.0,3.0,8.0,5.0,8.0,5.0,2.0,6.0,,25.0,15.0,20.0,20.0,10.0,10.0
5738,378,18,Homme,36,2,14,20,19,19.0,12,14,354.0,0,"0,36",1,22.0,2.0,20,10,20,20,20,10,1,7.0,9.0,8.0,10.0,7.0,7.0,[28-32],MBA,8.0,2.0,3.0,2.0,Wisconsin,"53,012",42897.0,6.0,5.0,2.0,Finance Related,Finance/Marketing,9.0,5.0,10.0,5.0,4.0,4.0,2.0,1.0,8.0,7.0,3.0,3.0,8.0,5.0,8.0,5.0,2.0,6.0,,25.0,15.0,20.0,20.0,10.0,10.0
5737,378,18,Homme,36,2,14,20,13,13.0,6,13,353.0,0,"-0,37",0,25.0,4.0,15,10,25,25,10,15,0,4.0,5.0,6.0,4.0,6.0,,[28-32],MBA,8.0,2.0,3.0,2.0,Wisconsin,"53,012",42897.0,6.0,5.0,2.0,Finance Related,Finance/Marketing,9.0,5.0,10.0,5.0,4.0,4.0,2.0,1.0,8.0,7.0,3.0,3.0,8.0,5.0,8.0,5.0,2.0,6.0,,25.0,15.0,20.0,20.0,10.0,10.0
5736,378,18,Homme,36,2,14,20,12,12.0,5,12,352.0,0,"0,16",0,29.0,6.0,20,20,20,10,10,20,0,6.0,6.0,6.0,5.0,5.0,6.0,[28-32],MBA,8.0,2.0,3.0,2.0,Wisconsin,"53,012",42897.0,6.0,5.0,2.0,Finance Related,Finance/Marketing,9.0,5.0,10.0,5.0,4.0,4.0,2.0,1.0,8.0,7.0,3.0,3.0,8.0,5.0,8.0,5.0,2.0,6.0,,25.0,15.0,20.0,20.0,10.0,10.0
5735,378,18,Homme,36,2,14,20,11,11.0,4,11,351.0,0,"0,08",0,35.0,4.0,15,15,30,15,15,10,0,5.0,7.0,7.0,7.0,7.0,7.0,[28-32],MBA,8.0,2.0,3.0,2.0,Wisconsin,"53,012",42897.0,6.0,5.0,2.0,Finance Related,Finance/Marketing,9.0,5.0,10.0,5.0,4.0,4.0,2.0,1.0,8.0,7.0,3.0,3.0,8.0,5.0,8.0,5.0,2.0,6.0,,25.0,15.0,20.0,20.0,10.0,10.0
5734,378,18,Homme,36,2,14,20,3,3.0,16,10,350.0,0,"0,25",1,31.0,2.0,12,25,25,8,15,15,0,7.0,7.0,7.0,8.0,7.0,7.0,[28-32],MBA,8.0,2.0,3.0,2.0,Wisconsin,"53,012",42897.0,6.0,5.0,2.0,Finance Related,Finance/Marketing,9.0,5.0,10.0,5.0,4.0,4.0,2.0,1.0,8.0,7.0,3.0,3.0,8.0,5.0,8.0,5.0,2.0,6.0,,25.0,15.0,20.0,20.0,10.0,10.0
5733,378,18,Homme,36,2,14,20,7,7.0,20,9,349.0,0,"0,32",1,33.0,2.0,25,20,10,20,20,5,0,6.0,6.0,6.0,6.0,5.0,6.0,[28-32],MBA,8.0,2.0,3.0,2.0,Wisconsin,"53,012",42897.0,6.0,5.0,2.0,Finance Related,Finance/Marketing,9.0,5.0,10.0,5.0,4.0,4.0,2.0,1.0,8.0,7.0,3.0,3.0,8.0,5.0,8.0,5.0,2.0,6.0,,25.0,15.0,20.0,20.0,10.0,10.0
5732,378,18,Homme,36,2,14,20,16,16.0,9,8,348.0,0,"-0,04",0,21.0,4.0,15,25,15,15,15,15,1,8.0,9.0,9.0,8.0,8.0,7.0,[28-32],MBA,8.0,2.0,3.0,2.0,Wisconsin,"53,012",42897.0,6.0,5.0,2.0,Finance Related,Finance/Marketing,9.0,5.0,10.0,5.0,4.0,4.0,2.0,1.0,8.0,7.0,3.0,3.0,8.0,5.0,8.0,5.0,2.0,6.0,,25.0,15.0,20.0,20.0,10.0,10.0
5731,378,18,Homme,36,2,14,20,14,14.0,7,7,347.0,0,"0,22",0,26.0,1.0,30,5,10,20,30,5,0,,,,,,,[28-32],MBA,8.0,2.0,3.0,2.0,Wisconsin,"53,012",42897.0,6.0,5.0,2.0,Finance Related,Finance/Marketing,9.0,5.0,10.0,5.0,4.0,4.0,2.0,1.0,8.0,7.0,3.0,3.0,8.0,5.0,8.0,5.0,2.0,6.0,,25.0,15.0,20.0,20.0,10.0,10.0
5730,378,18,Homme,36,2,14,20,10,10.0,3,6,346.0,1,,0,,,,,,,,,1,9.0,8.0,7.0,9.0,7.0,10.0,[28-32],MBA,8.0,2.0,3.0,2.0,Wisconsin,"53,012",42897.0,6.0,5.0,2.0,Finance Related,Finance/Marketing,9.0,5.0,10.0,5.0,4.0,4.0,2.0,1.0,8.0,7.0,3.0,3.0,8.0,5.0,8.0,5.0,2.0,6.0,,25.0,15.0,20.0,20.0,10.0,10.0
5729,378,18,Homme,36,2,14,20,17,17.0,10,5,345.0,0,"0,59",1,24.0,2.0,10,20,27,23,15,5,1,8.0,9.0,10.0,6.0,10.0,6.0,[28-32],MBA,8.0,2.0,3.0,2.0,Wisconsin,"53,012",42897.0,6.0,5.0,2.0,Finance Related,Finance/Marketing,9.0,5.0,10.0,5.0,4.0,4.0,2.0,1.0,8.0,7.0,3.0,3.0,8.0,5.0,8.0,5.0,2.0,6.0,,25.0,15.0,20.0,20.0,10.0,10.0
5728,378,18,Homme,36,2,14,20,9,9.0,2,4,344.0,0,"0,44",0,26.0,3.0,15,15,15,20,20,15,0,5.0,6.0,6.0,6.0,8.0,3.0,[28-32],MBA,8.0,2.0,3.0,2.0,Wisconsin,"53,012",42897.0,6.0,5.0,2.0,Finance Related,Finance/Marketing,9.0,5.0,10.0,5.0,4.0,4.0,2.0,1.0,8.0,7.0,3.0,3.0,8.0,5.0,8.0,5.0,2.0,6.0,,25.0,15.0,20.0,20.0,10.0,10.0
5727,378,18,Homme,36,2,14,20,8,8.0,1,3,343.0,0,"-0,1",1,32.0,2.0,5,25,20,10,15,25,1,7.0,7.0,7.0,8.0,,,[28-32],MBA,8.0,2.0,3.0,2.0,Wisconsin,"53,012",42897.0,6.0,5.0,2.0,Finance Related,Finance/Marketing,9.0,5.0,10.0,5.0,4.0,4.0,2.0,1.0,8.0,7.0,3.0,3.0,8.0,5.0,8.0,5.0,2.0,6.0,,25.0,15.0,20.0,20.0,10.0,10.0
5726,378,18,Homme,36,2,14,20,2,2.0,15,2,342.0,0,"0,04",0,33.0,3.0,40,15,25,5,15,0,1,7.0,7.0,7.0,5.0,,,[28-32],MBA,8.0,2.0,3.0,2.0,Wisconsin,"53,012",42897.0,6.0,5.0,2.0,Finance Related,Finance/Marketing,9.0,5.0,10.0,5.0,4.0,4.0,2.0,1.0,8.0,7.0,3.0,3.0,8.0,5.0,8.0,5.0,2.0,6.0,,25.0,15.0,20.0,20.0,10.0,10.0
5725,378,18,Homme,36,2,14,20,5,5.0,18,1,341.0,0,"-0,2",0,23.0,4.0,20,20,20,20,20,0,0,8.0,8.0,8.0,8.0,8.0,8.0,[28-32],MBA,8.0,2.0,3.0,2.0,Wisconsin,"53,012",42897.0,6.0,5.0,2.0,Finance Related,Finance/Marketing,9.0,5.0,10.0,5.0,4.0,4.0,2.0,1.0,8.0,7.0,3.0,3.0,8.0,5.0,8.0,5.0,2.0,6.0,,25.0,15.0,20.0,20.0,10.0,10.0
5724,377,17,Homme,34,2,14,20,1,1.0,13,20,360.0,0,"-0,21",0,24.0,6.0,20,30,10,10,10,20,1,7.0,6.0,5.0,5.0,5.0,5.0,[23-27],business school,8.0,4.0,3.0,2.0,new york,"7,039",,1.0,5.0,1.0,investment management,Finance/Marketing,7.0,9.0,6.0,6.0,3.0,3.0,1.0,7.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,6.0,2.0,6.0,,25.0,20.0,10.0,20.0,15.0,10.0
5723,377,17,Homme,34,2,14,20,15,15.0,7,19,359.0,0,"0,02",0,26.0,2.0,9,17,23,15,14,22,0,4.0,8.0,,4.0,,,[23-27],business school,8.0,4.0,3.0,2.0,new york,"7,039",,1.0,5.0,1.0,investment management,Finance/Marketing,7.0,9.0,6.0,6.0,3.0,3.0,1.0,7.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,6.0,2.0,6.0,,25.0,20.0,10.0,20.0,15.0,10.0
5722,377,17,Homme,34,2,14,20,18,18.0,10,18,358.0,0,"0,28",1,26.0,4.0,20,10,25,25,10,10,0,7.0,8.0,8.0,7.0,7.0,6.0,[23-27],business school,8.0,4.0,3.0,2.0,new york,"7,039",,1.0,5.0,1.0,investment management,Finance/Marketing,7.0,9.0,6.0,6.0,3.0,3.0,1.0,7.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,6.0,2.0,6.0,,25.0,20.0,10.0,20.0,15.0,10.0
5721,377,17,Homme,34,2,14,20,6,6.0,18,17,357.0,0,"-0,45",1,27.0,4.0,15,20,20,20,20,5,0,5.0,7.0,7.0,0.0,4.0,0.0,[23-27],business school,8.0,4.0,3.0,2.0,new york,"7,039",,1.0,5.0,1.0,investment management,Finance/Marketing,7.0,9.0,6.0,6.0,3.0,3.0,1.0,7.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,6.0,2.0,6.0,,25.0,20.0,10.0,20.0,15.0,10.0
5720,377,17,Homme,34,2,14,20,4,4.0,16,16,356.0,0,"0,18",0,27.0,2.0,15,25,20,20,0,20,0,,,,,,,[23-27],business school,8.0,4.0,3.0,2.0,new york,"7,039",,1.0,5.0,1.0,investment management,Finance/Marketing,7.0,9.0,6.0,6.0,3.0,3.0,1.0,7.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,6.0,2.0,6.0,,25.0,20.0,10.0,20.0,15.0,10.0
5719,377,17,Homme,34,2,14,20,20,20.0,12,15,355.0,0,"-0,21",0,24.0,2.0,50,20,10,5,10,5,0,6.0,7.0,8.0,9.0,8.0,5.0,[23-27],business school,8.0,4.0,3.0,2.0,new york,"7,039",,1.0,5.0,1.0,investment management,Finance/Marketing,7.0,9.0,6.0,6.0,3.0,3.0,1.0,7.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,6.0,2.0,6.0,,25.0,20.0,10.0,20.0,15.0,10.0
5718,377,17,Homme,34,2,14,20,19,19.0,11,14,354.0,0,"0,29",0,22.0,2.0,20,10,20,20,20,10,0,2.0,8.0,10.0,4.0,4.0,2.0,[23-27],business school,8.0,4.0,3.0,2.0,new york,"7,039",,1.0,5.0,1.0,investment management,Finance/Marketing,7.0,9.0,6.0,6.0,3.0,3.0,1.0,7.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,6.0,2.0,6.0,,25.0,20.0,10.0,20.0,15.0,10.0
5717,377,17,Homme,34,2,14,20,13,13.0,5,13,353.0,0,"-0,46",1,25.0,4.0,15,10,25,25,10,15,0,4.0,5.0,7.0,4.0,6.0,,[23-27],business school,8.0,4.0,3.0,2.0,new york,"7,039",,1.0,5.0,1.0,investment management,Finance/Marketing,7.0,9.0,6.0,6.0,3.0,3.0,1.0,7.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,6.0,2.0,6.0,,25.0,20.0,10.0,20.0,15.0,10.0
5716,377,17,Homme,34,2,14,20,12,12.0,4,12,352.0,0,"-0,34",0,29.0,6.0,20,20,20,10,10,20,0,6.0,5.0,6.0,5.0,5.0,5.0,[23-27],business school,8.0,4.0,3.0,2.0,new york,"7,039",,1.0,5.0,1.0,investment management,Finance/Marketing,7.0,9.0,6.0,6.0,3.0,3.0,1.0,7.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,6.0,2.0,6.0,,25.0,20.0,10.0,20.0,15.0,10.0
5715,377,17,Homme,34,2,14,20,11,11.0,3,11,351.0,0,"-0,4",1,35.0,4.0,15,15,30,15,15,10,0,5.0,6.0,7.0,5.0,7.0,8.0,[23-27],business school,8.0,4.0,3.0,2.0,new york,"7,039",,1.0,5.0,1.0,investment management,Finance/Marketing,7.0,9.0,6.0,6.0,3.0,3.0,1.0,7.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,6.0,2.0,6.0,,25.0,20.0,10.0,20.0,15.0,10.0
5714,377,17,Homme,34,2,14,20,3,3.0,15,10,350.0,0,"-0,21",0,31.0,2.0,12,25,25,8,15,15,0,5.0,5.0,6.0,4.0,6.0,3.0,[23-27],business school,8.0,4.0,3.0,2.0,new york,"7,039",,1.0,5.0,1.0,investment management,Finance/Marketing,7.0,9.0,6.0,6.0,3.0,3.0,1.0,7.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,6.0,2.0,6.0,,25.0,20.0,10.0,20.0,15.0,10.0
5713,377,17,Homme,34,2,14,20,7,7.0,19,9,349.0,0,"-0,32",0,33.0,2.0,25,20,10,20,20,5,0,5.0,7.0,7.0,4.0,5.0,,[23-27],business school,8.0,4.0,3.0,2.0,new york,"7,039",,1.0,5.0,1.0,investment management,Finance/Marketing,7.0,9.0,6.0,6.0,3.0,3.0,1.0,7.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,6.0,2.0,6.0,,25.0,20.0,10.0,20.0,15.0,10.0
5712,377,17,Homme,34,2,14,20,16,16.0,8,8,348.0,0,"-0,07",1,21.0,4.0,15,25,15,15,15,15,1,8.0,8.0,8.0,8.0,8.0,7.0,[23-27],business school,8.0,4.0,3.0,2.0,new york,"7,039",,1.0,5.0,1.0,investment management,Finance/Marketing,7.0,9.0,6.0,6.0,3.0,3.0,1.0,7.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,6.0,2.0,6.0,,25.0,20.0,10.0,20.0,15.0,10.0
5711,377,17,Homme,34,2,14,20,14,14.0,6,7,347.0,0,"0,25",0,26.0,1.0,30,5,10,20,30,5,0,8.0,4.0,7.0,5.0,6.0,5.0,[23-27],business school,8.0,4.0,3.0,2.0,new york,"7,039",,1.0,5.0,1.0,investment management,Finance/Marketing,7.0,9.0,6.0,6.0,3.0,3.0,1.0,7.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,6.0,2.0,6.0,,25.0,20.0,10.0,20.0,15.0,10.0
5710,377,17,Homme,34,2,14,20,10,10.0,2,6,346.0,0,,0,,,,,,,,,0,6.0,6.0,5.0,4.0,4.0,3.0,[23-27],business school,8.0,4.0,3.0,2.0,new york,"7,039",,1.0,5.0,1.0,investment management,Finance/Marketing,7.0,9.0,6.0,6.0,3.0,3.0,1.0,7.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,6.0,2.0,6.0,,25.0,20.0,10.0,20.0,15.0,10.0
5709,377,17,Homme,34,2,14,20,17,17.0,9,5,345.0,0,"0,2",0,24.0,2.0,10,20,27,23,15,5,0,5.0,10.0,8.0,5.0,10.0,5.0,[23-27],business school,8.0,4.0,3.0,2.0,new york,"7,039",,1.0,5.0,1.0,investment management,Finance/Marketing,7.0,9.0,6.0,6.0,3.0,3.0,1.0,7.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,6.0,2.0,6.0,,25.0,20.0,10.0,20.0,15.0,10.0
5708,377,17,Homme,34,2,14,20,9,9.0,1,4,344.0,1,"0,3",0,26.0,3.0,15,15,15,20,20,15,1,6.0,7.0,7.0,7.0,6.0,8.0,[23-27],business school,8.0,4.0,3.0,2.0,new york,"7,039",,1.0,5.0,1.0,investment management,Finance/Marketing,7.0,9.0,6.0,6.0,3.0,3.0,1.0,7.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,6.0,2.0,6.0,,25.0,20.0,10.0,20.0,15.0,10.0
5707,377,17,Homme,34,2,14,20,8,8.0,20,3,343.0,0,"-0,47",0,32.0,2.0,5,25,20,10,15,25,0,,,,,,,[23-27],business school,8.0,4.0,3.0,2.0,new york,"7,039",,1.0,5.0,1.0,investment management,Finance/Marketing,7.0,9.0,6.0,6.0,3.0,3.0,1.0,7.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,6.0,2.0,6.0,,25.0,20.0,10.0,20.0,15.0,10.0
5706,377,17,Homme,34,2,14,20,2,2.0,14,2,342.0,0,"-0,01",0,33.0,3.0,40,15,25,5,15,0,0,5.0,6.0,6.0,4.0,5.0,,[23-27],business school,8.0,4.0,3.0,2.0,new york,"7,039",,1.0,5.0,1.0,investment management,Finance/Marketing,7.0,9.0,6.0,6.0,3.0,3.0,1.0,7.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,6.0,2.0,6.0,,25.0,20.0,10.0,20.0,15.0,10.0
5705,377,17,Homme,34,2,14,20,5,5.0,17,1,341.0,0,"-0,23",1,23.0,4.0,20,20,20,20,20,0,0,6.0,6.0,6.0,6.0,6.0,6.0,[23-27],business school,8.0,4.0,3.0,2.0,new york,"7,039",,1.0,5.0,1.0,investment management,Finance/Marketing,7.0,9.0,6.0,6.0,3.0,3.0,1.0,7.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,6.0,2.0,6.0,,25.0,20.0,10.0,20.0,15.0,10.0
5704,376,16,Homme,32,2,14,20,1,1.0,4,20,360.0,0,"0,27",0,24.0,6.0,20,30,10,10,10,20,0,5.0,6.0,7.0,5.0,7.0,4.0,[23-27],business,8.0,4.0,10.0,7.0,los angeles,"48,098",66827.0,2.0,5.0,2.0,still wondering,Undecided,4.0,1.0,4.0,10.0,5.0,6.0,7.0,7.0,3.0,3.0,9.0,7.0,9.0,5.0,6.0,9.0,5.0,5.0,,30.0,10.0,15.0,20.0,15.0,10.0
5703,376,16,Homme,32,2,14,20,15,15.0,18,19,359.0,0,"0,28",0,26.0,2.0,9,17,23,15,14,22,0,6.0,5.0,7.0,,5.0,2.0,[23-27],business,8.0,4.0,10.0,7.0,los angeles,"48,098",66827.0,2.0,5.0,2.0,still wondering,Undecided,4.0,1.0,4.0,10.0,5.0,6.0,7.0,7.0,3.0,3.0,9.0,7.0,9.0,5.0,6.0,9.0,5.0,5.0,,30.0,10.0,15.0,20.0,15.0,10.0
5702,376,16,Homme,32,2,14,20,18,18.0,1,18,358.0,1,"0,24",1,26.0,4.0,20,10,25,25,10,10,1,10.0,10.0,10.0,10.0,10.0,10.0,[23-27],business,8.0,4.0,10.0,7.0,los angeles,"48,098",66827.0,2.0,5.0,2.0,still wondering,Undecided,4.0,1.0,4.0,10.0,5.0,6.0,7.0,7.0,3.0,3.0,9.0,7.0,9.0,5.0,6.0,9.0,5.0,5.0,,30.0,10.0,15.0,20.0,15.0,10.0
5701,376,16,Homme,32,2,14,20,6,6.0,9,17,357.0,1,"0,1",1,27.0,4.0,15,20,20,20,20,5,1,5.0,8.0,9.0,7.0,9.0,7.0,[23-27],business,8.0,4.0,10.0,7.0,los angeles,"48,098",66827.0,2.0,5.0,2.0,still wondering,Undecided,4.0,1.0,4.0,10.0,5.0,6.0,7.0,7.0,3.0,3.0,9.0,7.0,9.0,5.0,6.0,9.0,5.0,5.0,,30.0,10.0,15.0,20.0,15.0,10.0
5700,376,16,Homme,32,2,14,20,4,4.0,7,16,356.0,0,"-0,03",0,27.0,2.0,15,25,20,20,0,20,0,5.0,6.0,7.0,7.0,8.0,7.0,[23-27],business,8.0,4.0,10.0,7.0,los angeles,"48,098",66827.0,2.0,5.0,2.0,still wondering,Undecided,4.0,1.0,4.0,10.0,5.0,6.0,7.0,7.0,3.0,3.0,9.0,7.0,9.0,5.0,6.0,9.0,5.0,5.0,,30.0,10.0,15.0,20.0,15.0,10.0
5699,376,16,Homme,32,2,14,20,20,20.0,3,15,355.0,0,"0,08",0,24.0,2.0,50,20,10,5,10,5,0,7.0,9.0,9.0,9.0,8.0,7.0,[23-27],business,8.0,4.0,10.0,7.0,los angeles,"48,098",66827.0,2.0,5.0,2.0,still wondering,Undecided,4.0,1.0,4.0,10.0,5.0,6.0,7.0,7.0,3.0,3.0,9.0,7.0,9.0,5.0,6.0,9.0,5.0,5.0,,30.0,10.0,15.0,20.0,15.0,10.0
5698,376,16,Homme,32,2,14,20,19,19.0,2,14,354.0,0,"0,11",0,22.0,2.0,20,10,20,20,20,10,0,4.0,10.0,10.0,3.0,10.0,2.0,[23-27],business,8.0,4.0,10.0,7.0,los angeles,"48,098",66827.0,2.0,5.0,2.0,still wondering,Undecided,4.0,1.0,4.0,10.0,5.0,6.0,7.0,7.0,3.0,3.0,9.0,7.0,9.0,5.0,6.0,9.0,5.0,5.0,,30.0,10.0,15.0,20.0,15.0,10.0
5697,376,16,Homme,32,2,14,20,13,13.0,16,13,353.0,0,"0,5",1,25.0,4.0,15,10,25,25,10,15,1,7.0,7.0,7.0,6.0,5.0,5.0,[23-27],business,8.0,4.0,10.0,7.0,los angeles,"48,098",66827.0,2.0,5.0,2.0,still wondering,Undecided,4.0,1.0,4.0,10.0,5.0,6.0,7.0,7.0,3.0,3.0,9.0,7.0,9.0,5.0,6.0,9.0,5.0,5.0,,30.0,10.0,15.0,20.0,15.0,10.0
5696,376,16,Homme,32,2,14,20,12,12.0,15,12,352.0,0,"0,36",0,29.0,6.0,20,20,20,10,10,20,1,7.0,7.0,8.0,8.0,8.0,7.0,[23-27],business,8.0,4.0,10.0,7.0,los angeles,"48,098",66827.0,2.0,5.0,2.0,still wondering,Undecided,4.0,1.0,4.0,10.0,5.0,6.0,7.0,7.0,3.0,3.0,9.0,7.0,9.0,5.0,6.0,9.0,5.0,5.0,,30.0,10.0,15.0,20.0,15.0,10.0
5695,376,16,Homme,32,2,14,20,11,11.0,14,11,351.0,0,"0,24",1,35.0,4.0,15,15,30,15,15,10,1,7.0,7.0,8.0,7.0,7.0,7.0,[23-27],business,8.0,4.0,10.0,7.0,los angeles,"48,098",66827.0,2.0,5.0,2.0,still wondering,Undecided,4.0,1.0,4.0,10.0,5.0,6.0,7.0,7.0,3.0,3.0,9.0,7.0,9.0,5.0,6.0,9.0,5.0,5.0,,30.0,10.0,15.0,20.0,15.0,10.0
