iid_pid,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
6325.0,410.0,14.0,1.0,28.0,2.0,15.0,18.0,8.0,10.0,17.0,5.0,383.0,0.0,-0.2,1.0,27.0,2.0,25.0,20.0,10.0,20.0,15.0,10.0,0.0,3.0,5.0,5.0,7.686868525165792,7.816675342949288,7.247543694824571,27.0,8.0,2.0,8.0,8.0,55080.0,1.0,5.0,1.0,7.0,10.0,8.0,5.0,8.0,1.0,1.0,8.0,10.0,1.0,8.0,2.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,5.7979158382078815,20.0,20.0,20.0,20.0,10.0,10.0
6324.0,410.0,14.0,1.0,28.0,2.0,15.0,18.0,17.0,10.0,8.0,4.0,382.0,0.0,-0.19,1.0,28.0,2.0,25.0,25.0,25.0,10.0,10.0,5.0,1.0,6.0,8.0,7.0,7.0,7.0,6.0,27.0,8.0,2.0,8.0,8.0,55080.0,1.0,5.0,1.0,7.0,10.0,8.0,5.0,8.0,1.0,1.0,8.0,10.0,1.0,8.0,2.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,6.596701167653059,20.0,20.0,20.0,20.0,10.0,10.0
6323.0,410.0,14.0,1.0,28.0,2.0,15.0,18.0,5.0,10.0,14.0,3.0,381.0,0.0,-0.28,1.0,24.0,2.0,20.0,10.0,20.0,35.0,5.0,10.0,1.0,6.0,9.0,8.0,8.0,7.0,8.0,27.0,8.0,2.0,8.0,8.0,55080.0,1.0,5.0,1.0,7.0,10.0,8.0,5.0,8.0,1.0,1.0,8.0,10.0,1.0,8.0,2.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,6.596713049466608,20.0,20.0,20.0,20.0,10.0,10.0
6322.0,410.0,14.0,1.0,28.0,2.0,15.0,18.0,4.0,10.0,13.0,2.0,380.0,0.0,-0.26,0.0,33.0,1.0,20.0,20.0,20.0,15.0,15.0,10.0,1.0,4.0,6.0,7.0,6.0,8.0,6.0,27.0,8.0,2.0,8.0,8.0,55080.0,1.0,5.0,1.0,7.0,10.0,8.0,5.0,8.0,1.0,1.0,8.0,10.0,1.0,8.0,2.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,6.59670229678633,20.0,20.0,20.0,20.0,10.0,10.0
6321.0,410.0,14.0,1.0,28.0,2.0,15.0,18.0,7.0,10.0,16.0,1.0,379.0,0.0,-0.25,1.0,38.0,2.0,15.0,15.0,20.0,15.0,15.0,20.0,0.0,9.0,6.0,8.0,7.0,7.0,8.0,27.0,8.0,2.0,8.0,8.0,55080.0,1.0,5.0,1.0,7.0,10.0,8.0,5.0,8.0,1.0,1.0,8.0,10.0,1.0,8.0,2.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,6.5966997836158745,20.0,20.0,20.0,20.0,10.0,10.0
6320.0,409.0,13.0,1.0,26.0,2.0,15.0,18.0,6.0,16.0,9.0,18.0,396.0,0.0,0.01,0.0,25.0,4.0,15.0,18.0,18.0,18.0,15.0,16.0,0.0,7.0,9.0,9.0,7.0,7.0,4.0,23.0,5.0,2.0,5.0,5.0,55079.999999999985,2.0,6.0,3.0,2.0,10.0,4.0,1.0,4.0,7.0,8.0,10.0,2.0,8.0,7.0,2.0,6.0,8.0,10.0,10.0,5.0,2.0,7.0,5.180879190701769,20.0,15.0,20.0,20.0,10.0,15.0
6319.0,409.0,13.0,1.0,26.0,2.0,15.0,18.0,11.0,16.0,14.0,17.0,395.0,0.0,0.44,1.0,33.0,2.0,20.0,20.0,20.0,10.0,10.0,20.0,1.0,8.0,8.0,7.889485371605676,8.0,7.418429140891913,9.0,23.0,5.0,2.0,5.0,5.0,55079.99999999999,2.0,6.0,3.0,2.0,10.0,4.0,1.0,4.0,7.0,8.0,10.0,2.0,8.0,7.0,2.0,6.0,8.0,10.0,10.0,5.0,2.0,7.0,3.883487882550024,20.0,15.0,20.0,20.0,10.0,15.0
6318.0,409.0,13.0,1.0,26.0,2.0,15.0,18.0,1.0,16.0,4.0,16.0,394.0,0.0,0.35,1.0,24.0,2.0,18.0,19.0,16.0,15.0,15.0,17.0,0.0,4.0,9.0,8.0,7.0,6.0,6.0,23.0,5.0,2.0,5.0,5.0,55080.00000000001,2.0,6.0,3.0,2.0,10.0,4.0,1.0,4.0,7.0,8.0,10.0,2.0,8.0,7.0,2.0,6.0,8.0,10.0,10.0,5.0,2.0,7.0,5.180869524964447,20.0,15.0,20.0,20.0,10.0,15.0
6317.0,409.0,13.0,1.0,26.0,2.0,15.0,18.0,3.0,16.0,6.0,15.0,393.0,0.0,0.36,1.0,22.0,2.0,8.0,20.0,25.0,25.0,12.0,10.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,23.0,5.0,2.0,5.0,5.0,55080.00000000001,2.0,6.0,3.0,2.0,10.0,4.0,1.0,4.0,7.0,8.0,10.0,2.0,8.0,7.0,2.0,6.0,8.0,10.0,10.0,5.0,2.0,7.0,5.18086327485412,20.0,15.0,20.0,20.0,10.0,15.0
6316.0,409.0,13.0,1.0,26.0,2.0,15.0,18.0,15.0,16.0,18.0,14.0,392.0,0.0,0.43,1.0,26.0,2.0,15.0,20.0,15.0,30.0,10.0,10.0,1.0,8.0,10.0,10.0,8.0,8.0,9.0,23.0,5.0,2.0,5.0,5.0,55080.00000000001,2.0,6.0,3.0,2.0,10.0,4.0,1.0,4.0,7.0,8.0,10.0,2.0,8.0,7.0,2.0,6.0,8.0,10.0,10.0,5.0,2.0,7.0,5.180857014199985,20.0,15.0,20.0,20.0,10.0,15.0
6315.0,409.0,13.0,1.0,26.0,2.0,15.0,18.0,10.0,16.0,13.0,13.0,391.0,0.0,0.55,1.0,28.0,2.0,35.0,0.0,35.0,10.0,10.0,10.0,0.0,8.0,6.0,6.0,7.0,6.0,5.0,23.0,5.0,2.0,5.0,5.0,55080.0,2.0,6.0,3.0,2.0,10.0,4.0,1.0,4.0,7.0,8.0,10.0,2.0,8.0,7.0,2.0,6.0,8.0,10.0,10.0,5.0,2.0,7.0,5.1808608217156715,20.0,15.0,20.0,20.0,10.0,15.0
6314.0,409.0,13.0,1.0,26.0,2.0,15.0,18.0,18.0,16.0,3.0,12.0,390.0,0.0,0.41,0.0,30.0,4.0,10.0,20.0,20.0,10.0,10.0,30.0,1.0,8.0,10.0,8.0,6.0,7.177493884691735,6.626881981256142,23.0,5.0,2.0,5.0,5.0,55080.00000000001,2.0,6.0,3.0,2.0,10.0,4.0,1.0,4.0,7.0,8.0,10.0,2.0,8.0,7.0,2.0,6.0,8.0,10.0,10.0,5.0,2.0,7.0,3.8834595209490006,20.0,15.0,20.0,20.0,10.0,15.0
6313.0,409.0,13.0,1.0,26.0,2.0,15.0,18.0,2.0,16.0,5.0,11.0,389.0,1.0,0.44,1.0,21.0,2.0,20.0,30.0,20.0,20.0,0.0,10.0,1.0,7.0,10.0,4.0,8.0,7.384953215869083,9.0,23.0,5.0,2.0,5.0,5.0,55080.0,2.0,6.0,3.0,2.0,10.0,4.0,1.0,4.0,7.0,8.0,10.0,2.0,8.0,7.0,2.0,6.0,8.0,10.0,10.0,5.0,2.0,7.0,3.8834594391117774,20.0,15.0,20.0,20.0,10.0,15.0
6312.0,409.0,13.0,1.0,26.0,2.0,15.0,18.0,9.0,16.0,12.0,10.0,388.0,0.0,-0.04,1.0,24.0,2.0,22.0,17.0,15.0,15.0,15.0,16.0,0.0,5.0,6.0,7.0,6.0,7.0,4.0,23.0,5.0,2.0,5.0,5.0,55080.0,2.0,6.0,3.0,2.0,10.0,4.0,1.0,4.0,7.0,8.0,10.0,2.0,8.0,7.0,2.0,6.0,8.0,10.0,10.0,5.0,2.0,7.0,5.180834101815765,20.0,15.0,20.0,20.0,10.0,15.0
6311.0,409.0,13.0,1.0,26.0,2.0,15.0,18.0,13.0,16.0,16.0,9.0,387.0,0.0,-0.06,1.0,25.0,2.0,20.0,15.0,25.0,15.0,15.0,10.0,1.0,8.0,8.0,9.0,8.0,8.0,7.0,23.0,5.0,2.0,5.0,5.0,55080.0,2.0,6.0,3.0,2.0,10.0,4.0,1.0,4.0,7.0,8.0,10.0,2.0,8.0,7.0,2.0,6.0,8.0,10.0,10.0,5.0,2.0,7.0,5.180831834579864,20.0,15.0,20.0,20.0,10.0,15.0
6310.0,409.0,13.0,1.0,26.0,2.0,15.0,18.0,14.0,16.0,17.0,8.0,386.0,0.0,-0.07,1.0,26.0,2.0,15.0,10.0,30.0,10.0,15.0,20.0,0.0,7.0,8.0,7.0,7.0,7.298607573452854,6.300888046010307,23.0,5.0,2.0,5.0,5.0,55079.99999999999,2.0,6.0,3.0,2.0,10.0,4.0,1.0,4.0,7.0,8.0,10.0,2.0,8.0,7.0,2.0,6.0,8.0,10.0,10.0,5.0,2.0,7.0,3.8834460112741174,20.0,15.0,20.0,20.0,10.0,15.0
6309.0,409.0,13.0,1.0,26.0,2.0,15.0,18.0,12.0,16.0,15.0,7.0,385.0,1.0,0.47,1.0,25.0,2.0,25.0,20.0,20.0,20.0,10.0,5.0,1.0,9.0,9.0,9.0,9.0,9.0,7.0,23.0,5.0,2.0,5.0,5.0,55080.0,2.0,6.0,3.0,2.0,10.0,4.0,1.0,4.0,7.0,8.0,10.0,2.0,8.0,7.0,2.0,6.0,8.0,10.0,10.0,5.0,2.0,7.0,5.180821732055956,20.0,15.0,20.0,20.0,10.0,15.0
6308.0,409.0,13.0,1.0,26.0,2.0,15.0,18.0,16.0,16.0,1.0,6.0,384.0,1.0,0.06,1.0,23.0,2.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,7.0,10.0,10.0,6.0,8.0,7.0,23.0,5.0,2.0,5.0,5.0,55079.99999999999,2.0,6.0,3.0,2.0,10.0,4.0,1.0,4.0,7.0,8.0,10.0,2.0,8.0,7.0,2.0,6.0,8.0,10.0,10.0,5.0,2.0,7.0,5.180821760305287,20.0,15.0,20.0,20.0,10.0,15.0
6307.0,409.0,13.0,1.0,26.0,2.0,15.0,18.0,8.0,16.0,11.0,5.0,383.0,0.0,0.08,1.0,27.0,2.0,25.0,20.0,10.0,20.0,15.0,10.0,0.0,1.0,8.36178614024733,8.521101513096502,7.479822621888888,7.650085815237859,6.842416537916763,23.0,5.0,2.0,5.0,5.0,55080.00000000001,2.0,6.0,3.0,2.0,10.0,4.0,1.0,4.0,7.0,8.0,10.0,2.0,8.0,7.0,2.0,6.0,8.0,10.0,10.0,5.0,2.0,7.0,3.883641882482515,20.0,15.0,20.0,20.0,10.0,15.0
6306.0,409.0,13.0,1.0,26.0,2.0,15.0,18.0,17.0,16.0,2.0,4.0,382.0,0.0,-0.3,1.0,28.0,2.0,25.0,25.0,25.0,10.0,10.0,5.0,1.0,6.0,8.0,8.0,8.0,6.0,8.0,23.0,5.0,2.0,5.0,5.0,55080.0,2.0,6.0,3.0,2.0,10.0,4.0,1.0,4.0,7.0,8.0,10.0,2.0,8.0,7.0,2.0,6.0,8.0,10.0,10.0,5.0,2.0,7.0,5.180802527512261,20.0,15.0,20.0,20.0,10.0,15.0
6305.0,409.0,13.0,1.0,26.0,2.0,15.0,18.0,5.0,16.0,8.0,3.0,381.0,1.0,0.36,1.0,24.0,2.0,20.0,10.0,20.0,35.0,5.0,10.0,1.0,8.0,8.0,8.0,8.0,8.0,9.0,23.0,5.0,2.0,5.0,5.0,55080.0,2.0,6.0,3.0,2.0,10.0,4.0,1.0,4.0,7.0,8.0,10.0,2.0,8.0,7.0,2.0,6.0,8.0,10.0,10.0,5.0,2.0,7.0,5.18080293584383,20.0,15.0,20.0,20.0,10.0,15.0
6304.0,409.0,13.0,1.0,26.0,2.0,15.0,18.0,4.0,16.0,7.0,2.0,380.0,1.0,0.08,0.0,33.0,1.0,20.0,20.0,20.0,15.0,15.0,10.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,23.0,5.0,2.0,5.0,5.0,55080.0,2.0,6.0,3.0,2.0,10.0,4.0,1.0,4.0,7.0,8.0,10.0,2.0,8.0,7.0,2.0,6.0,8.0,10.0,10.0,5.0,2.0,7.0,5.180795765315399,20.0,15.0,20.0,20.0,10.0,15.0
6303.0,409.0,13.0,1.0,26.0,2.0,15.0,18.0,7.0,16.0,10.0,1.0,379.0,0.0,0.19,1.0,38.0,2.0,15.0,15.0,20.0,15.0,15.0,20.0,0.0,7.0,9.0,9.0,7.0,8.0,5.0,23.0,5.0,2.0,5.0,5.0,55079.99999999999,2.0,6.0,3.0,2.0,10.0,4.0,1.0,4.0,7.0,8.0,10.0,2.0,8.0,7.0,2.0,6.0,8.0,10.0,10.0,5.0,2.0,7.0,5.18078491080437,20.0,15.0,20.0,20.0,10.0,15.0
6302.0,408.0,12.0,1.0,24.0,2.0,15.0,18.0,6.0,7.0,18.0,18.0,396.0,1.0,0.28,0.0,25.0,4.0,15.0,18.0,18.0,18.0,15.0,16.0,1.0,8.0,9.0,9.0,9.0,8.0,6.0,24.0,13.0,3.0,1.0,1.0,55079.99999999999,2.0,7.0,1.0,9.0,7.0,7.0,9.0,8.0,9.0,8.0,3.0,5.0,1.0,6.0,2.0,4.0,8.0,6.0,10.0,2.0,1.0,6.0,5.180789074491337,20.0,10.0,20.0,20.0,10.0,20.0
6301.0,408.0,12.0,1.0,24.0,2.0,15.0,18.0,11.0,7.0,5.0,17.0,395.0,0.0,0.19,0.0,33.0,2.0,20.0,20.0,20.0,10.0,10.0,20.0,0.0,7.0,7.0,7.0,9.0,7.0,6.785162689035088,24.0,13.0,3.0,1.0,1.0,55079.99999999999,2.0,7.0,1.0,9.0,7.0,7.0,9.0,8.0,9.0,8.0,3.0,5.0,1.0,6.0,2.0,4.0,8.0,6.0,10.0,2.0,1.0,6.0,5.180779772834699,20.0,10.0,20.0,20.0,10.0,20.0
6300.0,408.0,12.0,1.0,24.0,2.0,15.0,18.0,1.0,7.0,13.0,16.0,394.0,0.0,0.15,0.0,24.0,2.0,18.0,19.0,16.0,15.0,15.0,17.0,0.0,7.0,7.0,8.0,7.0,7.0,5.0,24.0,13.0,3.0,1.0,1.0,55079.99999999999,2.0,7.0,1.0,9.0,7.0,7.0,9.0,8.0,9.0,8.0,3.0,5.0,1.0,6.0,2.0,4.0,8.0,6.0,10.0,2.0,1.0,6.0,5.18077837975439,20.0,10.0,20.0,20.0,10.0,20.0
6299.0,408.0,12.0,1.0,24.0,2.0,15.0,18.0,3.0,7.0,15.0,15.0,393.0,0.0,0.25,0.0,22.0,2.0,8.0,20.0,25.0,25.0,12.0,10.0,1.0,7.0,8.0,9.0,7.0,8.0,7.0,24.0,13.0,3.0,1.0,1.0,55080.0,2.0,7.0,1.0,9.0,7.0,7.0,9.0,8.0,9.0,8.0,3.0,5.0,1.0,6.0,2.0,4.0,8.0,6.0,10.0,2.0,1.0,6.0,5.1807715796798846,20.0,10.0,20.0,20.0,10.0,20.0
6298.0,408.0,12.0,1.0,24.0,2.0,15.0,18.0,15.0,7.0,9.0,14.0,392.0,0.0,0.29,0.0,26.0,2.0,15.0,20.0,15.0,30.0,10.0,10.0,0.0,3.0,3.0,4.0,4.0,8.0,2.0,24.0,13.0,3.0,1.0,1.0,55079.99999999999,2.0,7.0,1.0,9.0,7.0,7.0,9.0,8.0,9.0,8.0,3.0,5.0,1.0,6.0,2.0,4.0,8.0,6.0,10.0,2.0,1.0,6.0,5.180761684477696,20.0,10.0,20.0,20.0,10.0,20.0
6297.0,408.0,12.0,1.0,24.0,2.0,15.0,18.0,10.0,7.0,4.0,13.0,391.0,0.0,0.09,0.0,28.0,2.0,35.0,0.0,35.0,10.0,10.0,10.0,0.0,5.0,5.0,6.0,6.0,9.0,5.0,24.0,13.0,3.0,1.0,1.0,55079.99999999999,2.0,7.0,1.0,9.0,7.0,7.0,9.0,8.0,9.0,8.0,3.0,5.0,1.0,6.0,2.0,4.0,8.0,6.0,10.0,2.0,1.0,6.0,5.180770858089312,20.0,10.0,20.0,20.0,10.0,20.0
6296.0,408.0,12.0,1.0,24.0,2.0,15.0,18.0,18.0,7.0,12.0,12.0,390.0,0.0,0.25,0.0,30.0,4.0,10.0,20.0,20.0,10.0,10.0,30.0,1.0,6.0,8.0,8.0,6.0,8.0,6.452677574778465,24.0,13.0,3.0,1.0,1.0,55079.999999999985,2.0,7.0,1.0,9.0,7.0,7.0,9.0,8.0,9.0,8.0,3.0,5.0,1.0,6.0,2.0,4.0,8.0,6.0,10.0,2.0,1.0,6.0,5.180741851196603,20.0,10.0,20.0,20.0,10.0,20.0
6295.0,408.0,12.0,1.0,24.0,2.0,15.0,18.0,2.0,7.0,14.0,11.0,389.0,1.0,0.32,0.0,21.0,2.0,20.0,30.0,20.0,20.0,0.0,10.0,1.0,9.0,10.0,10.0,10.0,10.0,10.0,24.0,13.0,3.0,1.0,1.0,55079.99999999999,2.0,7.0,1.0,9.0,7.0,7.0,9.0,8.0,9.0,8.0,3.0,5.0,1.0,6.0,2.0,4.0,8.0,6.0,10.0,2.0,1.0,6.0,5.18074651183837,20.0,10.0,20.0,20.0,10.0,20.0
6294.0,408.0,12.0,1.0,24.0,2.0,15.0,18.0,9.0,7.0,3.0,10.0,388.0,0.0,0.14,0.0,24.0,2.0,22.0,17.0,15.0,15.0,15.0,16.0,0.0,6.0,6.0,6.0,6.0,7.0,5.0,24.0,13.0,3.0,1.0,1.0,55079.99999999999,2.0,7.0,1.0,9.0,7.0,7.0,9.0,8.0,9.0,8.0,3.0,5.0,1.0,6.0,2.0,4.0,8.0,6.0,10.0,2.0,1.0,6.0,5.180746231349926,20.0,10.0,20.0,20.0,10.0,20.0
6293.0,408.0,12.0,1.0,24.0,2.0,15.0,18.0,13.0,7.0,7.0,9.0,387.0,1.0,-0.01,0.0,25.0,2.0,20.0,15.0,25.0,15.0,15.0,10.0,1.0,9.0,8.0,8.0,8.0,8.0,8.0,24.0,13.0,3.0,1.0,1.0,55080.00000000001,2.0,7.0,1.0,9.0,7.0,7.0,9.0,8.0,9.0,8.0,3.0,5.0,1.0,6.0,2.0,4.0,8.0,6.0,10.0,2.0,1.0,6.0,5.180743930150604,20.0,10.0,20.0,20.0,10.0,20.0
6292.0,408.0,12.0,1.0,24.0,2.0,15.0,18.0,14.0,7.0,8.0,8.0,386.0,0.0,-0.01,0.0,26.0,2.0,15.0,10.0,30.0,10.0,15.0,20.0,1.0,8.0,6.0,6.0,7.0,7.0,6.640866218592685,24.0,13.0,3.0,1.0,1.0,55080.0,2.0,7.0,1.0,9.0,7.0,7.0,9.0,8.0,9.0,8.0,3.0,5.0,1.0,6.0,2.0,4.0,8.0,6.0,10.0,2.0,1.0,6.0,5.1807315390398125,20.0,10.0,20.0,20.0,10.0,20.0
6291.0,408.0,12.0,1.0,24.0,2.0,15.0,18.0,12.0,7.0,6.0,7.0,385.0,1.0,0.26,0.0,25.0,2.0,25.0,20.0,20.0,20.0,10.0,5.0,1.0,10.0,10.0,8.0,10.0,10.0,10.0,24.0,13.0,3.0,1.0,1.0,55080.0,2.0,7.0,1.0,9.0,7.0,7.0,9.0,8.0,9.0,8.0,3.0,5.0,1.0,6.0,2.0,4.0,8.0,6.0,10.0,2.0,1.0,6.0,5.180734684183933,20.0,10.0,20.0,20.0,10.0,20.0
6290.0,408.0,12.0,1.0,24.0,2.0,15.0,18.0,16.0,7.0,10.0,6.0,384.0,0.0,0.34,0.0,23.0,2.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,24.0,13.0,3.0,1.0,1.0,55080.00000000001,2.0,7.0,1.0,9.0,7.0,7.0,9.0,8.0,9.0,8.0,3.0,5.0,1.0,6.0,2.0,4.0,8.0,6.0,10.0,2.0,1.0,6.0,5.180723973804759,20.0,10.0,20.0,20.0,10.0,20.0
6289.0,408.0,12.0,1.0,24.0,2.0,15.0,18.0,8.0,7.0,2.0,5.0,383.0,0.0,0.43,0.0,27.0,2.0,25.0,20.0,10.0,20.0,15.0,10.0,0.0,7.0,6.0,5.0,5.0,4.0,6.268494884043241,24.0,13.0,3.0,1.0,1.0,55080.00000000001,2.0,7.0,1.0,9.0,7.0,7.0,9.0,8.0,9.0,8.0,3.0,5.0,1.0,6.0,2.0,4.0,8.0,6.0,10.0,2.0,1.0,6.0,5.1807209116845465,20.0,10.0,20.0,20.0,10.0,20.0
6288.0,408.0,12.0,1.0,24.0,2.0,15.0,18.0,17.0,7.0,11.0,4.0,382.0,1.0,0.43,0.0,28.0,2.0,25.0,25.0,25.0,10.0,10.0,5.0,1.0,7.0,6.0,6.0,8.0,6.0,8.0,24.0,13.0,3.0,1.0,1.0,55080.0,2.0,7.0,1.0,9.0,7.0,7.0,9.0,8.0,9.0,8.0,3.0,5.0,1.0,6.0,2.0,4.0,8.0,6.0,10.0,2.0,1.0,6.0,5.1807097977641146,20.0,10.0,20.0,20.0,10.0,20.0
6287.0,408.0,12.0,1.0,24.0,2.0,15.0,18.0,5.0,7.0,17.0,3.0,381.0,0.0,0.26,0.0,24.0,2.0,20.0,10.0,20.0,35.0,5.0,10.0,0.0,7.0,10.0,6.0,6.0,6.0,6.0,24.0,13.0,3.0,1.0,1.0,55079.999999999985,2.0,7.0,1.0,9.0,7.0,7.0,9.0,8.0,9.0,8.0,3.0,5.0,1.0,6.0,2.0,4.0,8.0,6.0,10.0,2.0,1.0,6.0,5.1807080779915475,20.0,10.0,20.0,20.0,10.0,20.0
6286.0,408.0,12.0,1.0,24.0,2.0,15.0,18.0,4.0,7.0,16.0,2.0,380.0,0.0,0.29,0.0,33.0,1.0,20.0,20.0,20.0,15.0,15.0,10.0,1.0,5.0,6.0,7.0,6.0,6.0,6.0,24.0,13.0,3.0,1.0,1.0,55080.00000000001,2.0,7.0,1.0,9.0,7.0,7.0,9.0,8.0,9.0,8.0,3.0,5.0,1.0,6.0,2.0,4.0,8.0,6.0,10.0,2.0,1.0,6.0,5.180700441564557,20.0,10.0,20.0,20.0,10.0,20.0
6285.0,408.0,12.0,1.0,24.0,2.0,15.0,18.0,7.0,7.0,1.0,1.0,379.0,0.0,0.45,0.0,38.0,2.0,15.0,15.0,20.0,15.0,15.0,20.0,0.0,7.0,9.0,8.0,9.0,8.0,9.0,24.0,13.0,3.0,1.0,1.0,55080.0,2.0,7.0,1.0,9.0,7.0,7.0,9.0,8.0,9.0,8.0,3.0,5.0,1.0,6.0,2.0,4.0,8.0,6.0,10.0,2.0,1.0,6.0,5.180697684746505,20.0,10.0,20.0,20.0,10.0,20.0
6284.0,407.0,11.0,1.0,22.0,2.0,15.0,18.0,6.0,5.0,2.0,18.0,396.0,0.0,0.43,0.0,25.0,4.0,15.0,18.0,18.0,18.0,15.0,16.0,1.0,6.0,8.0,8.0,5.0,4.0,6.0,24.0,14.0,2.0,1.0,1.0,55080.0,3.0,4.0,2.0,6.0,8.0,4.0,7.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,5.0,7.0,10.0,9.0,9.0,7.0,7.0,5.0,5.180763317625279,30.0,15.0,15.0,15.0,15.0,10.0
6283.0,407.0,11.0,1.0,22.0,2.0,15.0,18.0,11.0,5.0,7.0,17.0,395.0,0.0,0.54,1.0,33.0,2.0,20.0,20.0,20.0,10.0,10.0,20.0,1.0,6.0,9.0,8.0,6.0,6.0,9.0,24.0,14.0,2.0,1.0,1.0,55080.00000000001,3.0,4.0,2.0,6.0,8.0,4.0,7.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,5.0,7.0,10.0,9.0,9.0,7.0,7.0,5.0,5.180753467743488,30.0,15.0,15.0,15.0,15.0,10.0
6282.0,407.0,11.0,1.0,22.0,2.0,15.0,18.0,1.0,5.0,15.0,16.0,394.0,0.0,0.78,1.0,24.0,2.0,18.0,19.0,16.0,15.0,15.0,17.0,0.0,6.0,9.0,8.0,6.0,7.0,7.0,24.0,14.0,2.0,1.0,1.0,55080.00000000001,3.0,4.0,2.0,6.0,8.0,4.0,7.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,5.0,7.0,10.0,9.0,9.0,7.0,7.0,5.0,5.180750789540768,30.0,15.0,15.0,15.0,15.0,10.0
6281.0,407.0,11.0,1.0,22.0,2.0,15.0,18.0,3.0,5.0,17.0,15.0,393.0,0.0,0.66,1.0,22.0,2.0,8.0,20.0,25.0,25.0,12.0,10.0,1.0,8.0,8.0,8.0,8.0,8.0,7.0,24.0,14.0,2.0,1.0,1.0,55080.0,3.0,4.0,2.0,6.0,8.0,4.0,7.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,5.0,7.0,10.0,9.0,9.0,7.0,7.0,5.0,5.180744369897661,30.0,15.0,15.0,15.0,15.0,10.0
6280.0,407.0,11.0,1.0,22.0,2.0,15.0,18.0,15.0,5.0,11.0,14.0,392.0,0.0,0.75,1.0,26.0,2.0,15.0,20.0,15.0,30.0,10.0,10.0,0.0,5.0,8.0,7.0,6.0,6.0,5.0,24.0,14.0,2.0,1.0,1.0,55080.000000000015,3.0,4.0,2.0,6.0,8.0,4.0,7.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,5.0,7.0,10.0,9.0,9.0,7.0,7.0,5.0,5.180737093363648,30.0,15.0,15.0,15.0,15.0,10.0
6279.0,407.0,11.0,1.0,22.0,2.0,15.0,18.0,10.0,5.0,6.0,13.0,391.0,0.0,0.34,1.0,28.0,2.0,35.0,0.0,35.0,10.0,10.0,10.0,0.0,6.0,10.0,9.0,7.0,8.0,5.0,24.0,14.0,2.0,1.0,1.0,55080.00000000001,3.0,4.0,2.0,6.0,8.0,4.0,7.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,5.0,7.0,10.0,9.0,9.0,7.0,7.0,5.0,5.180744621264311,30.0,15.0,15.0,15.0,15.0,10.0
6278.0,407.0,11.0,1.0,22.0,2.0,15.0,18.0,18.0,5.0,14.0,12.0,390.0,0.0,0.74,0.0,30.0,4.0,10.0,20.0,20.0,10.0,10.0,30.0,1.0,8.0,10.0,10.0,6.0,8.0,7.317731065073006,24.0,14.0,2.0,1.0,1.0,55079.99999999999,3.0,4.0,2.0,6.0,8.0,4.0,7.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,5.0,7.0,10.0,9.0,9.0,7.0,7.0,5.0,5.180715196204816,30.0,15.0,15.0,15.0,15.0,10.0
6277.0,407.0,11.0,1.0,22.0,2.0,15.0,18.0,2.0,5.0,16.0,11.0,389.0,0.0,0.7,1.0,21.0,2.0,20.0,30.0,20.0,20.0,0.0,10.0,0.0,9.0,10.0,6.0,6.0,6.0,6.0,24.0,14.0,2.0,1.0,1.0,55080.0,3.0,4.0,2.0,6.0,8.0,4.0,7.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,5.0,7.0,10.0,9.0,9.0,7.0,7.0,5.0,5.180715706899215,30.0,15.0,15.0,15.0,15.0,10.0
6276.0,407.0,11.0,1.0,22.0,2.0,15.0,18.0,9.0,5.0,5.0,10.0,388.0,0.0,0.4,1.0,24.0,2.0,22.0,17.0,15.0,15.0,15.0,16.0,0.0,6.0,8.0,8.0,6.0,8.0,5.0,24.0,14.0,2.0,1.0,1.0,55079.99999999999,3.0,4.0,2.0,6.0,8.0,4.0,7.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,5.0,7.0,10.0,9.0,9.0,7.0,7.0,5.0,5.1807187818862905,30.0,15.0,15.0,15.0,15.0,10.0
